Date,Close,High,Low,Open,Volume,MA_20,MA_50,RSI_14,MACD,MACD_Signal,BB_Middle,BB_Upper,BB_Lower
2015-08-24,1015.2511596679688,1041.3741372495183,1011.4912656727524,1039.0118518720146,4692344,1023.2419036865234,1011.1426428222657,56.38903617677688,14.063332052305668,13.106013438856642,1023.2419036865234,1090.6629840162745,955.8208233567723
2015-08-25,1010.723876953125,1032.3191501016734,998.2628547226518,1018.893450700116,3925800,1024.5234466552733,1011.6193359375,51.92643892358091,10.604598541837504,12.605730459452815,1024.5234466552733,1089.8326324044829,959.2142609060638
2015-08-26,1014.503662109375,1039.0123854881697,988.990947705184,1007.1412214592796,3216158,1025.9014587402344,1012.1574768066406,50.343347758638295,8.075435792062535,11.69967152597476,1025.9014587402344,1088.9975185787714,962.8053989016973
2015-08-27,1013.6766967773438,1029.5237006780087,1002.3180945116115,1029.5237006780087,5264798,1027.7519226074219,1012.5514038085937,52.337705902198294,5.93590152239517,10.546917525258841,1027.7519226074219,1086.809887874527,968.6939573403166
2015-08-28,1012.1806030273438,1027.200767444917,1007.0032015092283,1027.200767444917,2744152,1028.9350524902343,1012.7621850585938,49.866197561689496,4.0726361228278165,9.252061244772635,1028.9350524902343,1085.5824852790875,972.2876197013812
2015-08-31,1009.50341796875,1019.7202873376232,996.51084287912,1019.7202873376232,3692044,1030.0069396972656,1012.589814453125,45.456593160610716,2.3528363763522293,7.872216271088554,1030.0069396972656,1084.154357892419,975.8595215021121
2015-09-01,999.0106201171876,1028.0667544996172,996.0971727640888,1006.3337445000044,2987602,1030.5679748535156,1012.3403771972656,33.25436521774094,0.14156966515565728,6.326086949901975,1030.5679748535156,1083.081488651499,978.0544610555321
2015-09-02,1020.4287719726562,1031.7086485507075,1003.1840659012004,1007.7905041223336,3765950,1031.446939086914,1012.5530822753906,44.77698300285904,0.11605293499451363,5.084080146920483,1031.446939086914,1082.577248760583,980.316629413245
2015-09-03,1025.8619384765625,1029.5628141591062,1014.3063862246262,1022.121652918432,2265074,1032.0827880859374,1013.0339599609375,36.64847385681346,0.5281536460347525,4.172894846743337,1032.0827880859374,1082.5669895836124,981.5985865882624
2015-09-04,1002.9677124023438,1029.5237290170703,999.6998637122672,1028.145728639951,2426396,1031.992254638672,1012.7206567382813,33.057808238359726,-0.9813143001938442,3.142053017355901,1031.992254638672,1082.6886729336356,981.2958363437082
2015-09-07,999.9362182617188,1007.8892304809827,997.160512320679,1005.152934431408,1759184,1031.3554260253907,1012.3459301757813,21.808043503105424,-2.3945914054631885,2.0347241327920833,1031.3554260253907,1083.376351357016,979.3345006937654
2015-09-08,1000.15234375,1009.522762267212,993.5379250248124,1002.0027815288876,1787746,1030.0974914550782,1012.3051477050781,22.385578648788908,-3.4573302221450604,0.9363132618046546,1030.0974914550782,1083.9193983401592,976.2755845699972
